Year,Week,Year_Week,Route,Fleet_Type,Actual_Trips,Total_Volume_Tons,Is_Peak_Event,Date,YearMonth,Month,Time_Index,Is_Peak_Week,Actual_Trips_Trend,Actual_Trips_Detrended,Actual_Trips_Seasonal_Baseline,Actual_Trips_Residual,Actual_Trips_Outlier_Candidate,Total_Volume_Tons_Trend,Total_Volume_Tons_Detrended,Total_Volume_Tons_Seasonal_Baseline,Total_Volume_Tons_Residual,Total_Volume_Tons_Outlier_Candidate,Is_Outlier_Candidate
2023,22,2023-W22,HN-HCM,Truck_15T,70,995.7,0,2023-06-01,2023-06,6,128,1,72.26318824720514,-2.263188247205136,-1.4618617922083814,-0.8013264549967545,False,1025.4701720259234,-29.770159818892125,-18.595912106399396,-11.174247712492729,False,False
2023,23,2023-W23,HCM-HN,Container_30T,68,1971.0,1,2023-06-08,2023-06,6,129,1,47.9630789226194,20.036921077380597,-1.7547661530273615,21.79168723040796,False,1368.091987267195,602.908012732805,-45.77829336606487,648.6863060988699,False,False
2023,23,2023-W23,HCM-HN,Truck_15T,96,1338.1,1,2023-06-08,2023-06,6,129,1,66.31399175188491,29.686008248115087,-2.361977049072536,32.04798529718762,False,941.6399641980532,396.46001138788426,-34.645999700405696,431.10601108828996,False,False
2023,23,2023-W23,HN-HCM,Container_30T,53,1540.0,0,2023-06-08,2023-06,6,129,1,54.06014304362279,-1.0601430436227872,-1.0601430436227872,0.0,False,1542.4231416330272,-2.4231416330271713,-2.4231416330271713,0.0,False,False
2023,23,2023-W23,HN-HCM,Truck_15T,71,1007.8,0,2023-06-08,2023-06,6,129,1,72.36508755338434,-1.3650875533843418,-1.1664140083810963,-0.19867354500324552,False,1026.902004896995,-19.102017104026345,-17.47633805870646,-1.6256790453198846,False,False
2023,24,2023-W24,HCM-HN,Container_30T,70,2032.6,1,2023-06-15,2023-06,6,130,1,48.030207409818956,21.969792590181044,-1.7547661530273615,23.724558743208405,False,1370.0072281872544,662.5927473986831,-45.77829336606487,708.3710407647479,False,False
2023,24,2023-W24,HCM-HN,Truck_15T,94,1324.0,1,2023-06-15,2023-06,6,130,1,66.4070286527848,27.592971347215197,-2.361977049072536,29.954948396287733,False,942.963230198982,381.03676980101795,-34.645999700405696,415.68276950142365,False,False
2023,24,2023-W24,HN-HCM,Container_30T,57,1594.2,0,2023-06-15,2023-06,6,130,1,54.13779663652328,2.8622033634767234,-1.022156212797256,3.8843595762739795,True,1544.6415608069638,49.55839036491125,-19.293993244250487,68.85238360916173,False,True
2023,24,2023-W24,HN-HCM,Truck_15T,70,996.7,0,2023-06-15,2023-06,6,130,1,72.46698685956356,-2.466986859563562,-0.6656604045668075,-1.8013264549967545,False,1028.3338377680666,-31.633825561035337,-4.859541227448858,-26.77428433358648,False,False
2023,25,2023-W25,HCM-HN,Container_30T,44,1258.8,0,2023-06-22,2023-06,6,131,0,48.09733589701851,-4.09733589701851,-1.6551457185950724,-2.442190178423438,False,1371.9224691073139,-113.12242027918887,-29.130189042336724,-83.99223123685215,False,False
2023,25,2023-W25,HCM-HN,Truck_15T,62,892.0,0,2023-06-22,2023-06,6,131,0,66.50006555368469,-4.500065553684692,-1.569109805990756,-2.930955747693936,False,944.2864961999107,-52.286496199910744,-33.21958204210182,-19.066914157808924,False,False
2023,25,2023-W25,HN-HCM,Container_30T,54,1560.2,0,2023-06-22,2023-06,6,131,0,54.215450229423766,-0.2154502294237659,-1.984169381971732,1.7687191525479662,False,1546.8599799809006,13.339971190974438,-65.30752312955133,78.64749432052577,False,False
2023,25,2023-W25,HN-HCM,Truck_15T,72,1021.3,0,2023-06-22,2023-06,6,131,0,72.56888616574278,-0.5688861657427822,-0.9695493932411523,0.40066322749837013,False,1029.765670639138,-8.46568284616933,-30.052837219993762,21.587154373824433,False,False
2023,26,2023-W26,HCM-HN,Container_30T,44,1244.7,0,2023-06-29,2023-06,6,132,0,48.16446438421807,-4.164464384218071,-3.0488447410649613,-1.11561964315311,False,1373.8377100273733,-129.1377588554983,-80.7221969151401,-48.4155619403582,False,False
2023,26,2023-W26,HCM-HN,Truck_15T,62,888.3,0,2023-06-29,2023-06,6,132,0,66.59310245458457,-4.593102454584567,-4.593102454584567,0.0,False,945.6097622008394,-57.30977440787069,-57.30977440787069,0.0,False,False
2023,26,2023-W26,HN-HCM,Container_30T,49,1407.5,0,2023-06-29,2023-06,6,132,0,54.293103822324255,-5.293103822324255,-3.4087442460502757,-1.8843595762739795,False,1549.0783991548371,-141.57839915483714,-91.75459095941801,-49.82380819541913,False,False
2023,26,2023-W26,HN-HCM,Truck_15T,67,937.0,0,2023-06-29,2023-06,6,132,0,72.67078547192199,-5.670785471921988,-1.8694590169252407,-3.8013264549967474,False,1031.1975035102096,-94.19750351020957,-41.623231383654456,-52.574272126555115,False,False
2023,27,2023-W27,HCM-HN,Container_30T,45,1258.1,0,2023-07-06,2023-07,7,133,0,48.23159287141763,-3.2315928714176323,-3.2315928714176323,0.0,False,1375.7529509474327,-117.65297536149524,-117.65297536149524,0.0,False,False
2023,27,2023-W27,HCM-HN,Truck_15T,66,941.5,0,2023-07-06,2023-07,7,133,0,66.68613935548446,-0.6861393554844568,-3.5480508508723005,2.8619114953878437,False,946.9330282017681,-5.433028201768138,-50.29919988615029,44.86617168438215,False,False
2023,27,2023-W27,HN-HCM,Container_30T,51,1460.8,0,2023-07-06,2023-07,7,133,0,54.370757415224745,-3.3707574152247446,-2.6020382626767855,-0.7687191525479591,False,1551.296818328774,-90.49676950064895,-73.54922635199796,-16.947543148650993,False,False
2023,27,2023-W27,HN-HCM,Truck_15T,69,991.2,0,2023-07-06,2023-07,7,133,0,72.77268477810121,-3.7726847781012083,-3.7726847781012083,0.0,False,1032.6293363812813,-41.42932417425004,-41.42932417425004,0.0,False,False
2023,28,2023-W28,HCM-HN,Container_30T,48,1359.8,0,2023-07-13,2023-07,7,134,0,48.298721358617186,-0.2987213586171862,-2.856531180193741,2.557809821576555,False,1377.6681918674922,-17.86814303936717,-85.06044751840682,67.19230447903965,False,False
2023,28,2023-W28,HCM-HN,Truck_15T,66,948.4,0,2023-07-13,2023-07,7,134,0,66.77917625638435,-0.7791762563843463,-1.9172647609964883,1.138088504612142,False,948.2562942026968,0.14373021136566422,-24.890122518314683,25.033852729680348,False,False
2023,28,2023-W28,HN-HCM,Container_30T,54,1540.8,0,2023-07-13,2023-07,7,134,0,54.44841100812524,-0.44841100812524104,-1.2171301606732072,0.7687191525479662,False,1553.5152375027105,-12.715188674585534,-24.2914048932289,11.576216218643367,False,False
2023,28,2023-W28,HN-HCM,Truck_15T,72,1002.8,0,2023-07-13,2023-07,7,134,0,72.87458408428041,-0.8745840842804142,-3.473920856782044,2.59933677250163,False,1034.0611692523528,-31.261181459384034,-32.835453585939376,1.5742721265553428,False,False
2023,29,2023-W29,HCM-HN,Container_30T,47,1335.1,0,2023-07-20,2023-07,7,135,0,48.36584984581675,-1.3658498458167472,-1.3658498458167472,0.0,False,1379.5834327875514,-44.483457201613874,-43.77561519627875,-0.7078420053351238,False,False
2023,29,2023-W29,HCM-HN,Truck_15T,66,955.3,0,2023-07-20,2023-07,7,135,0,66.87221315728422,-0.8722131572842216,-1.8031689049781505,0.930955747693929,False,949.5795602036255,5.720427589343217,-15.31263383878536,21.033061428128576,False,False
2023,29,2023-W29,HN-HCM,Container_30T,52,1489.6,0,2023-07-20,2023-07,7,135,0,54.52606460102573,-2.5260646010257304,-3.410424177299717,0.8843595762739866,False,1555.7336566766471,-66.13368109070962,-107.85739162987898,41.72371053916936,False,False
2023,29,2023-W29,HN-HCM,Truck_15T,71,1004.2,0,2023-07-20,2023-07,7,135,0,72.97648339045963,-1.9764833904596344,-3.777809845456389,1.8013264549967545,False,1035.4930021234245,-31.292989916393253,-31.292989916393253,0.0,False,False
2023,30,2023-W30,HCM-HN,Container_30T,45,1268.8,0,2023-07-27,2023-07,7,136,0,48.4329783330163,-3.432978333016301,-2.875168511439746,-0.557809821576555,False,1381.4986737076108,-112.6986248794858,-75.60641805669616,-37.09220682278965,False,False
2023,30,2023-W30,HCM-HN,Truck_15T,62,872.9,0,2023-07-27,2023-07,7,136,0,66.96525005818411,-4.965250058184111,-4.827161553571969,-0.13808850461214206,False,950.9028262045543,-78.00280179049184,-74.73593646080792,-3.266865329683924,False,False
2023,30,2023-W30,HN-HCM,Container_30T,50,1402.8,0,2023-07-27,2023-07,7,136,0,54.60371819392622,-4.60371819392622,-4.488077770200206,-0.11564042372601335,False,1557.952075850584,-155.15202702245892,-121.30445945974543,-33.84756756271349,False,False
2023,30,2023-W30,HN-HCM,Truck_15T,69,989.1,0,2023-07-27,2023-07,7,136,0,73.07838269663885,-4.0783826966388546,-2.4790459241372247,-1.5993367725016299,False,1036.924834994496,-47.824859408558495,-47.824859408558495,0.0,False,False
2023,31,2023-W31,HCM-HN,Container_30T,45,1305.6,0,2023-08-03,2023-08,8,137,0,48.50010682021586,-3.500106820215862,-2.384487177062752,-1.11561964315311,False,1383.4139146276702,-77.81393904173274,-69.30617027858489,-8.507768763147851,False,False
2023,31,2023-W31,HCM-HN,Truck_15T,63,901.0,0,2023-08-03,2023-08,8,137,0,67.058286959084,-4.0582869590840005,-5.196375463696143,1.138088504612142,False,952.226092205483,-51.22609220548304,-60.85992052110089,9.633828315617848,False,False
2023,31,2023-W31,HN-HCM,Container_30T,54,1534.6,0,2023-08-03,2023-08,8,137,0,54.681371786826716,-0.6813717868267162,-0.9126526342787429,0.2312808474520267,False,1560.1704950245205,-25.570519438583005,-37.62297628993201,12.052456851349007,False,False
2023,31,2023-W31,HN-HCM,Truck_15T,66,919.1,0,2023-08-03,2023-08,8,137,0,73.18028200281806,-7.1802820028180605,-4.77961877531969,-2.40066322749837,False,1038.3566678655675,-119.25669227962999,-72.76951349174306,-46.48717878788693,False,False
2023,32,2023-W32,HCM-HN,Container_30T,46,1293.5,0,2023-08-10,2023-08,8,138,0,48.567235307415416,-2.567235307415416,-3.682854950568526,1.11561964315311,False,1385.3291555477297,-91.82915554772967,-96.82138678458182,4.992231236852149,False,False
2023,32,2023-W32,HCM-HN,Truck_15T,66,936.0,0,2023-08-10,2023-08,8,138,0,67.15132385998388,-1.1513238599838758,-2.0132353553717337,0.8619114953878579,False,953.5493582064117,-17.54935820641174,-24.815554304856505,7.266196098444766,False,False
2023,32,2023-W32,HN-HCM,Container_30T,51,1475.5,0,2023-08-10,2023-08,8,138,0,54.759025379727206,-3.7590253797272055,-3.7590253797272055,0.0,False,1562.3889141984573,-86.88891419845731,-89.66508158897545,2.7761673905181397,False,False
2023,32,2023-W32,HN-HCM,Truck_15T,71,991.6,0,2023-08-10,2023-08,8,138,0,73.28218130899728,-2.2821813089972807,-2.2821813089972807,0.0,False,1039.7885007366392,-48.18852515070171,-48.18852515070171,0.0,False,False
2023,33,2023-W33,HCM-HN,Container_30T,45,1265.9,0,2023-08-17,2023-08,8,139,0,48.63436379461498,-3.634363794614977,-2.749983437768087,-0.88438035684689,False,1387.244396467789,-121.3443720537266,-80.85990958002208,-40.484462473704525,False,False
2023,33,2023-W33,HCM-HN,Truck_15T,64,909.3,0,2023-08-17,2023-08,8,139,0,67.24436076088377,-3.2443607608837652,-3.2443607608837652,0.0,False,954.8726242073406,-45.5726364143718,-49.205734463594126,3.633098049222326,False,False
2023,33,2023-W33,HN-HCM,Container_30T,54,1548.2,0,2023-08-17,2023-08,8,139,0,54.836678972627695,-0.8366789726276949,-2.7210385489016744,1.8843595762739795,False,1564.607333372394,-16.407382200518896,-67.65485210698216,51.247469906463266,False,False
2023,33,2023-W33,HN-HCM,Truck_15T,73,1025.5,0,2023-08-17,2023-08,8,139,0,73.38408061517649,-0.3840806151764866,-4.185407070173241,3.8013264549967545,False,1041.2203336077107,-15.7203336077107,-79.59459352723479,63.87425991952409,False,False
2023,34,2023-W34,HCM-HN,Container_30T,48,1391.4,0,2023-08-24,2023-08,8,140,0,48.70149228181454,-0.7014922818145379,-2.143682460237976,1.4421901784234379,False,1389.1596373878483,2.2403870262141936,-63.27515050008151,65.5155375262957,False,False
2023,34,2023-W34,HCM-HN,Truck_15T,60,868.0,0,2023-08-24,2023-08,8,140,0,67.33739766178365,-7.337397661783655,-3.475486166395804,-3.861911495387851,False,956.1958902082692,-88.19589020826925,-55.429694109824595,-32.76619609844465,False,False
2023,34,2023-W34,HN-HCM,Container_30T,53,1501.4,0,2023-08-24,2023-08,8,140,0,54.914332565528184,-1.9143325655281842,-3.798692141802171,1.8843595762739866,False,1566.8257525463305,-65.42572813226798,-100.74953632768711,35.32380819541913,False,False
2023,34,2023-W34,HN-HCM,Truck_15T,67,939.5,0,2023-08-24,2023-08,8,140,0,73.4859799213557,-6.485979921355707,-2.0853166938573366,-4.40066322749837,False,1042.6521664787822,-103.15216647878219,-46.2392598174506,-56.91290666133159,False,False
2023,35,2023-W35,HCM-HN,Container_30T,47,1324.7,0,2023-08-31,2023-08,8,141,0,48.76862076901409,-1.7686207690140918,-1.8842404121672018,0.11561964315311002,False,1391.0748783079077,-66.37492713603274,-66.37492713603274,0.0,False,False
2023,35,2023-W35,HCM-HN,Truck_15T,65,910.2,0,2023-08-31,2023-08,8,141,0,67.43043456268354,-2.430434562683544,-3.499478814989615,1.069044252306071,False,957.519156209198,-47.319144002166695,-58.18604595294437,10.866901950777674,False,False
2023,35,2023-W35,HN-HCM,Container_30T,51,1468.5,0,2023-08-31,2023-08,8,141,0,54.99198615842867,-3.9919861584286735,-3.9919861584286735,0.0,False,1569.044171720267,-100.54417172026706,-115.96795550162392,15.42378378135686,False,False
2023,35,2023-W35,HN-HCM,Truck_15T,73,1023.1,0,2023-08-31,2023-08,8,141,0,73.58787922753493,-0.5878792275349269,-2.1872160000365426,1.5993367725016157,False,1044.083999349854,-20.98402376391641,-42.696857183060615,21.712833419144204,False,False
2023,36,2023-W36,HCM-HN,Container_30T,45,1263.5,0,2023-09-07,2023-09,9,142,0,48.835749256213646,-3.8357492562136457,-3.3935590777902007,-0.442190178423445,False,1392.9901192279672,-129.49011922796717,-119.09786357705252,-10.392255650914649,False,False
2023,36,2023-W36,HCM-HN,Truck_15T,61,879.3,0,2023-09-07,2023-09,9,142,0,67.52347146358342,-6.5234714635834194,-3.5925157158894976,-2.930955747693922,False,958.8424222101266,-79.54243441715789,-65.90933636793557,-13.633098049222326,False,False
2023,36,2023-W36,HN-HCM,Container_30T,52,1486.7,0,2023-09-07,2023-09,9,142,0,55.06963975132916,-3.069639751329163,-4.300920598781204,1.231280847452041,False,1571.2625908942039,-84.56263972232887,-143.03875828472223,58.47611856239337,False,False
2023,36,2023-W36,HN-HCM,Truck_15T,67,952.8,0,2023-09-07,2023-09,9,142,0,73.68977853371413,-6.689778533714133,-3.4911049887108874,-3.1986735450032455,False,1045.5158322209254,-92.71584442795665,-46.29011655451177,-46.425727873444885,False,False
2023,37,2023-W37,HCM-HN,Container_30T,44,1249.4,0,2023-09-14,2023-09,9,143,0,48.90287774341321,-4.902877743413207,-3.4606875649897617,-1.442190178423445,False,1394.9053601480266,-145.5053357339641,-107.88982262173113,-37.615513112232975,False,False
2023,37,2023-W37,HCM-HN,Truck_15T,64,910.6,0,2023-09-14,2023-09,9,143,0,67.61650836448331,-3.616508364483309,-3.616508364483309,0.0,False,960.1656882110553,-49.56571262511784,-65.89876184621517,16.333049221097326,False,False
2023,37,2023-W37,HN-HCM,Container_30T,54,1558.1,0,2023-09-14,2023-09,9,143,0,55.14729334422966,-1.1472933442296593,-4.031652920503639,2.8843595762739795,False,1573.4810100681404,-15.38103448220295,-99.80481826355981,84.42378378135686,False,False
2023,37,2023-W37,HN-HCM,Truck_15T,72,1041.0,0,2023-09-14,2023-09,9,143,0,73.79167783989335,-1.791677839893353,-5.5930042948901075,3.8013264549967545,False,1046.947665091997,-5.947665091996896,-68.57340517247303,62.625740080476135,False,False
2023,38,2023-W38,HCM-HN,Container_30T,47,1316.8,0,2023-09-21,2023-09,9,144,0,48.97000623061277,-1.9700062306127677,-1.9700062306127677,0.0,False,1396.820601068086,-80.02055223996103,-80.02055223996103,0.0,False,False
2023,38,2023-W38,HCM-HN,Truck_15T,61,856.5,0,2023-09-21,2023-09,9,144,0,67.7095452653832,-6.709545265383198,-5.8476337699953405,-0.8619114953878579,False,961.488954211984,-104.98895421198404,-81.92277032057075,-23.06618389141329,False,False
2023,38,2023-W38,HN-HCM,Container_30T,53,1510.3,0,2023-09-21,2023-09,9,144,0,55.22494693713015,-2.2249469371301487,-2.340587360856162,0.11564042372601335,False,1575.6994292420773,-65.39938041395226,-79.34704563291552,13.947665218963266,False,False
2023,38,2023-W38,HN-HCM,Truck_15T,68,956.3,0,2023-09-21,2023-09,9,144,0,73.89357714607257,-5.893577146072573,-4.492913918574189,-1.4006632274983843,False,1048.3794979630686,-92.07951017009987,-66.89238021033782,-25.187129959762046,False,False
2023,39,2023-W39,HCM-HN,Container_30T,47,1343.0,0,2023-09-28,2023-09,9,145,0,49.03713471781232,-2.0371347178123216,-2.9215150746592116,0.88438035684689,False,1398.7358419881452,-55.73584198814524,-102.92025563372476,47.184413645579525,False,False
2023,39,2023-W39,HCM-HN,Truck_15T,65,917.4,0,2023-09-28,2023-09,9,145,0,67.80258216628309,-2.802582166283088,-3.871626418589152,1.069044252306064,False,962.8122202129128,-45.41219579885035,-45.41219579885035,0.0,False,False
2023,39,2023-W39,HN-HCM,Container_30T,52,1487.5,0,2023-09-28,2023-09,9,145,0,55.30260053003064,-3.302600530030638,-5.186960106304625,1.8843595762739866,False,1577.9178484160138,-90.41784841601384,-136.74165661143297,46.32380819541913,False,False
2023,39,2023-W39,HN-HCM,Truck_15T,72,1022.2,0,2023-09-28,2023-09,9,145,0,73.99547645225178,-1.9954764522517792,-2.194149997255032,0.19867354500325263,False,1049.81133083414,-27.611318627108858,-29.89842417280829,2.2871055456994327,False,False
2023,40,2023-W40,HCM-HN,Container_30T,63,1819.7,0,2023-10-05,2023-10,10,146,0,49.104263205011875,13.895736794988125,13.780117151835007,0.11561964315311712,False,1400.6510829082047,419.04886826367033,389.9333551514371,29.115513112233202,False,False
2023,40,2023-W40,HCM-HN,Truck_15T,89,1282.4,0,2023-10-05,2023-10,10,146,0,67.89561906718296,21.104380932817037,18.03533668051096,3.069044252306078,False,964.1354862138415,318.26453820022095,257.2976606635058,60.966877536715174,False,False
2023,40,2023-W40,HN-HCM,Container_30T,72,2065.0,0,2023-10-05,2023-10,10,146,0,55.38025412293113,16.619745877068873,16.619745877068873,0.0,False,1580.1362675899504,484.8637324100496,476.9874673632812,7.876265046768367,False,False
2023,40,2023-W40,HN-HCM,Truck_15T,91,1311.8,0,2023-10-05,2023-10,10,146,0,74.097375758431,16.902624241569,16.902624241569,0.0,False,1051.2431637052116,260.5568851229134,249.869694127995,10.68719099491841,False,False
2023,41,2023-W41,HCM-HN,Container_30T,64,1789.7,0,2023-10-12,2023-10,10,147,0,49.17139169221144,14.828608307788564,13.386418129365119,1.442190178423445,False,1402.566323828264,387.1336273436109,380.64139610675875,6.492231236852149,False,False
2023,41,2023-W41,HCM-HN,Truck_15T,83,1196.6,0,2023-10-12,2023-10,10,147,0,67.98865596808285,15.011344031917147,18.873255527305,-3.861911495387851,False,965.4587522147702,231.14122337116726,278.6074927117994,-47.46626934063215,False,False
2023,41,2023-W41,HN-HCM,Container_30T,71,2044.0,0,2023-10-12,2023-10,10,147,0,55.457907715831624,15.542092284168376,15.426451860442363,0.11564042372601335,False,1582.3546867638872,461.64531323611277,409.16919467371963,52.47611856239314,False,False
2023,41,2023-W41,HN-HCM,Truck_15T,95,1358.7,0,2023-10-12,2023-10,10,147,0,74.1992750646102,20.800724935389795,17.99939848039304,2.8013264549967545,False,1052.6749965762833,306.0249545955917,259.912096762385,46.112857833206704,False,False
2023,42,2023-W42,HCM-HN,Container_30T,64,1824.5,0,2023-10-19,2023-10,10,148,0,49.238520179411,14.761479820589003,11.645860177435893,3.11561964315311,False,1404.4815647483235,420.01843525167646,321.1261796007618,98.89225565091465,True,True
2023,42,2023-W42,HCM-HN,Truck_15T,83,1193.6,0,2023-10-19,2023-10,10,148,0,68.08169286898274,14.918307131017258,15.987351383323329,-1.069044252306071,False,966.782018215699,226.81795737023845,226.81795737023845,0.0,False,False
2023,42,2023-W42,HN-HCM,Container_30T,69,1985.7,0,2023-10-19,2023-10,10,148,0,55.53556130873211,13.464438691267887,13.464438691267887,0.0,False,1584.5731059378238,401.1268452340512,401.1268452340512,0.0,False,False
2023,42,2023-W42,HN-HCM,Truck_15T,97,1357.0,0,2023-10-19,2023-10,10,148,0,74.30117437078943,22.698825629210575,16.50015208420733,6.1986735450032455,True,1054.1068294473548,302.8931705526452,248.08036154756337,54.81280900508182,False,True
2023,43,2023-W43,HCM-HN,Container_30T,63,1798.4,0,2023-10-26,2023-10,10,149,0,49.30564866661055,13.694351333389449,13.694351333389449,0.0,False,1406.396805668383,392.00321874567953,407.68763239125906,-15.684413645579525,False,False
2023,43,2023-W43,HCM-HN,Truck_15T,87,1223.5,0,2023-10-26,2023-10,10,149,0,68.17472976988262,18.825270230117383,17.756225977811305,1.0690442523060781,False,968.1052842166278,255.39471578337225,254.6285196849276,0.7661960984446523,False,False
2023,43,2023-W43,HN-HCM,Container_30T,71,2062.4,0,2023-10-26,2023-10,10,149,0,55.6132149016326,15.386785098367397,15.386785098367397,0.0,False,1586.7915251117606,475.6083772319894,453.33220984147124,22.27616739051814,False,False
2023,43,2023-W43,HN-HCM,Truck_15T,89,1253.0,0,2023-10-26,2023-10,10,149,0,74.40307367696865,14.596926323031354,18.99758955052974,-4.400663227498384,False,1055.5386623184263,197.4613376815737,261.6485286764919,-64.18719099491818,False,False
2023,44,2023-W44,HCM-HN,Container_30T,63,1826.5,0,2023-11-02,2023-11,11,150,0,49.37277715381011,13.627222846189888,13.18503266776645,0.4421901784234379,False,1408.3120465884424,418.1879534115576,399.99577100283045,18.19218240872715,False,False
2023,44,2023-W44,HCM-HN,Truck_15T,90,1269.9,0,2023-11-02,2023-11,11,150,0,68.2677666707825,21.732233329217493,15.801277581523564,5.930955747693929,True,969.4285502175564,300.47147419650605,212.6376947090132,87.83377948749285,True,True
2023,44,2023-W44,HN-HCM,Container_30T,72,2055.4,0,2023-11-02,2023-11,11,150,0,55.69086849453309,16.309131505466908,13.540412352918942,2.768719152547966,False,1589.0099442856972,466.3899580580528,353.04251256565203,113.34744549240077,True,True
2023,44,2023-W44,HN-HCM,Truck_15T,96,1341.8,0,2023-11-02,2023-11,11,150,0,74.50497298314785,21.49502701685215,16.296353471848896,5.198673545003253,False,1056.970495189498,284.829553638627,236.10383797221357,48.72571566641341,False,False
2023,45,2023-W45,HCM-HN,Container_30T,59,1687.0,1,2023-11-09,2023-11,11,151,1,49.439905641009666,9.560094358990334,-1.7547661530273615,11.314860512017695,False,1410.2272875085018,276.77271249149817,-45.77829336606487,322.55100585756304,False,False
2023,45,2023-W45,HCM-HN,Truck_15T,84,1202.7,1,2023-11-09,2023-11,11,151,1,68.3608035716824,15.639196428317604,-2.361977049072536,18.00117347739014,False,970.7518162184851,231.94813495338985,-34.645999700405696,266.59413465379555,False,False
2023,45,2023-W45,HN-HCM,Container_30T,71,1988.5,1,2023-11-09,2023-11,11,151,1,55.76852208743358,15.231477912566419,-1.6140548672573232,16.845532779823742,False,1591.2283634596338,397.2716365403662,-49.19801669981541,446.46965324018163,False,False
2023,45,2023-W45,HN-HCM,Truck_15T,90,1300.4,1,2023-11-09,2023-11,11,151,1,74.60687228932707,15.393127710672928,-1.8650875533843454,17.258215264057274,False,1058.4023280605695,241.99769635349298,-26.37144102156111,268.3691373750541,False,False
2023,46,2023-W46,HCM-HN,Container_30T,64,1797.0,1,2023-11-16,2023-11,11,152,1,49.50703412820923,14.492965871790773,-1.7547661530273615,16.247732024818134,False,1412.142528428561,384.85747157143896,-45.77829336606487,430.63576493750384,False,False
2023,46,2023-W46,HCM-HN,Truck_15T,90,1302.0,1,2023-11-16,2023-11,11,152,1,68.45384047258227,21.54615952741773,-2.361977049072536,23.908136576490264,False,972.0750822194138,329.92491778058616,-34.645999700405696,364.57091748099185,False,False
2023,46,2023-W46,HN-HCM,Container_30T,67,1937.9,1,2023-11-16,2023-11,11,152,1,55.84617568033408,11.153824319665922,-1.6140548672573232,12.767879186923246,False,1593.4467826335706,344.4532417804919,-49.19801669981541,393.6512584803073,False,False
2023,46,2023-W46,HN-HCM,Truck_15T,92,1312.7,1,2023-11-16,2023-11,11,152,1,74.70877159550628,17.291228404493722,-1.8650875533843454,19.156315957878068,False,1059.834160931641,252.865790240234,-26.37144102156111,279.2372312617951,False,False
2023,47,2023-W47,HCM-HN,Container_30T,63,1791.6,1,2023-11-23,2023-11,11,153,1,49.57416261540878,13.425837384591219,-1.7547661530273615,15.18060353761858,False,1414.0577693486205,377.54220623731703,-45.77829336606487,423.3204996033819,False,False
2023,47,2023-W47,HCM-HN,Truck_15T,86,1234.4,1,2023-11-23,2023-11,11,153,1,68.54687737348216,17.45312262651784,-2.361977049072536,19.815099675590375,False,973.3983482203427,261.00167619371985,-34.645999700405696,295.64767589412554,False,False
2023,47,2023-W47,HN-HCM,Container_30T,67,1896.0,1,2023-11-23,2023-11,11,153,1,55.92382927323457,11.076170726765433,-1.6140548672573232,12.690225594022756,False,1595.6652018075072,300.3347981924928,-49.19801669981541,349.53281489230824,False,False
2023,47,2023-W47,HN-HCM,Truck_15T,96,1337.3,1,2023-11-23,2023-11,11,153,1,74.8106709016855,21.189329098314502,-1.8650875533843454,23.054416651698848,False,1061.2659938027127,276.0340550254123,-26.37144102156111,302.4054960469734,False,False
2023,48,2023-W48,HCM-HN,Container_30T,63,1775.4,1,2023-11-30,2023-11,11,154,1,49.64129110260834,13.358708897391658,-1.7547661530273615,15.11347505041902,False,1415.97301026868,359.4270141453826,-45.77829336606487,405.2053075114475,False,False
2023,48,2023-W48,HCM-HN,Truck_15T,83,1192.5,1,2023-11-30,2023-11,11,154,1,68.63991427438205,14.36008572561795,-2.361977049072536,16.722062774690485,False,974.7216142212714,217.77838577872865,-34.645999700405696,252.42438547913434,False,False
2023,48,2023-W48,HN-HCM,Container_30T,69,1962.7,1,2023-11-30,2023-11,11,154,1,56.001482866135056,12.998517133864944,-1.6140548672573232,14.612572001122267,False,1597.883620981444,364.816330190431,-49.19801669981541,414.01434689024643,False,False
2023,48,2023-W48,HN-HCM,Truck_15T,91,1317.9,1,2023-11-30,2023-11,11,154,1,74.91257020786472,16.087429792135282,-1.8650875533843454,17.952517345519627,False,1062.6978266737842,255.20219774027828,-26.37144102156111,281.5736387618394,False,False
2023,49,2023-W49,HCM-HN,Container_30T,62,1798.4,1,2023-12-07,2023-12,12,155,1,49.708419589807896,12.291580410192104,-1.7547661530273615,14.046346563219466,False,1417.8882511887393,380.51177322532317,-45.77829336606487,426.29006659138804,False,False
2023,49,2023-W49,HCM-HN,Truck_15T,90,1260.2,1,2023-12-07,2023-12,12,155,1,68.73295117528194,21.26704882471806,-2.361977049072536,23.629025873790596,False,976.0448802222,284.15507094967495,-34.645999700405696,318.80107065008065,False,False
2023,49,2023-W49,HN-HCM,Container_30T,71,2005.1,1,2023-12-07,2023-12,12,155,1,56.079136459035546,14.920863540964454,-1.6140548672573232,16.534918408221777,False,1600.1020401553806,404.99793543055694,-49.19801669981541,454.19595213037235,False,False
2023,49,2023-W49,HN-HCM,Truck_15T,90,1287.2,1,2023-12-07,2023-12,12,155,1,75.01446951404392,14.985530485956076,-1.8650875533843454,16.85061803934042,False,1064.1296595448557,223.0702916270193,-26.37144102156111,249.4417326485804,False,False
